ER_EMA+FOE-DEV-XBPM1-TT3,ERR,Bool
ER_EMA+FOE-DEV-XBPM1-TT4,ERR,Bool
ER_EMA+FOE-VAC-VG2,ERR,Bool
ER_EMA+FOE-VAC-PS2,ERR,Bool
ER_EMA+FOE-DEV-XBPM2-TT,ERR,Bool
ER_EMA+FOE-DEV-XBPM2-FIT,ERR,Bool
ER_EMA+FOE-DEV-XBPM2-TT1,ERR,Bool
ER_EMA+FOE-DEV-XBPM2-TT2,ERR,Bool
ER_EMA+FOE-DEV-XBPM2-TT3,ERR,Bool
ER_EMA+FOE-DEV-XBPM2-TT4,ERR,Bool
ER_EMA+FOE-VAC-VG3,ERR,Bool
ER_EMA+FOE-VAC-PS3,ERR,Bool
ER_EMA+FOE-DEV-MSK-TT,ERR,Bool
ER_EMA+FOE-DEV-MSK-FIT,ERR,Bool
ER_EMA+FOE-DEV-MSK-TT1,ERR,Bool
ER_EMA+FOE-DEV-MSK-TT2,ERR,Bool
ER_EMA+FOE-DEV-MSK-TT3,ERR,Bool
ER_EMA+FOE-DEV-MSK-TT4,ERR,Bool
ER_EMA+FOE-VAC-VG4,ERR,Bool
ER_EMA+FOE-VAC-PS4,ERR,Bool
ER_EMA+FOE-DEV-SLITS-TT,ERR,Bool
ER_EMA+FOE-DEV-SLITS-FIT,ERR,Bool
ER_EMA+FOE-DEV-SLITS-TT1,ERR,Bool
ER_EMA+FOE-DEV-SLITS-TT2,ERR,Bool
ER_EMA+FOE-DEV-SLITS-TT3,ERR,Bool
ER_EMA+FOE-DEV-SLITS-TT4,ERR,Bool
ER_EMA+FOE-VAC-VG5,ERR,Bool
ER_EMA+FOE-VAC-PS5,ERR,Bool
ER_EMA+FOE-DEV-PS-TT1,ERR,Bool
ER_EMA+FOE-VAC-VG6,ERR,Bool
ER_EMA+FOE-VAC-VG7,ERR,Bool
ER_EMA+FOE-VAC-PS6,ERR,Bool
